linetype	xmin	xmax	key	showSelectedlegendlinetype	showSelected1	showSelected2	PANEL	group
3	53.7	135.006516	53700000 135006516	false negative	1.62	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	1.66	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	1.7	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	1.74	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	1.78	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	1.82	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	1.86	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	1.9	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	1.94	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	1.98	finite	15	17
0	53.7	135.006516	53700000 135006516	correct	-0.1	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-0.0600000000000001	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-0.02	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	0.02	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	0.0600000000000001	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	0.1	finite	15	15
3	53.7	135.006516	53700000 135006516	false negative	-0.62	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.58	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.54	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.5	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.46	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.42	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.38	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.34	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.3	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.26	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.22	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.18	finite	15	17
3	53.7	135.006516	53700000 135006516	false negative	-0.14	finite	15	17
0	53.7	135.006516	53700000 135006516	correct	-1.34	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.3	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.26	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.22	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.18	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.14	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.1	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.06	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.02	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-0.98	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-0.94	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-0.9	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-0.86	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-0.82	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-0.78	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-0.74	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-0.7	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-0.66	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-2.1	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-2.06	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-2.02	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.98	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.94	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.9	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.86	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.82	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.78	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.74	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.7	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.66	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.62	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.58	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.54	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.5	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.46	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.42	finite	15	15
0	53.7	135.006516	53700000 135006516	correct	-1.38	finite	15	15
3	53.7	135.006516	53700000 135006516	false negative	0.9	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.94	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.98	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.02	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.06	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.1	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.14	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.18	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.22	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.26	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.3	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.34	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.38	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.42	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.46	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.5	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.54	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.58	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.62	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.66	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.7	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.74	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.78	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.82	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.86	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.9	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.94	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	1.98	infinite	16	18
0	53.7	135.006516	53700000 135006516	correct	0.62	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	0.66	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	0.7	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	0.74	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	0.78	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	0.82	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	0.86	infinite	16	16
3	53.7	135.006516	53700000 135006516	false negative	0.1	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.14	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.18	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.22	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.26	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.3	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.34	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.38	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.42	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.46	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.5	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.54	infinite	16	18
3	53.7	135.006516	53700000 135006516	false negative	0.58	infinite	16	18
0	53.7	135.006516	53700000 135006516	correct	-0.58	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.54	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.5	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.46	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.42	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.38	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.34	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.3	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.26	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.22	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.18	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.14	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.1	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.0600000000000001	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.02	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	0.02	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	0.0600000000000001	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	0.1	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.82	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.78	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.74	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.7	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.66	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.62	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.58	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.54	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.5	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.46	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.42	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.38	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.34	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.3	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.26	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.22	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.18	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.14	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.1	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.06	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.02	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.98	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.94	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.9	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.86	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.82	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.78	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.74	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.7	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.66	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-0.62	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.98	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.94	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.9	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-1.86	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-2.06	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-2.02	infinite	16	16
0	53.7	135.006516	53700000 135006516	correct	-2.1	infinite	16	16
